,city,category,sale.dollars,sale.volume,high.school,bachelor,unemployment,income,Average Income,population,Sale Per Person,Volume Sale Per Person,pop.white,pop.black,pop.indian,pop.asian,pop.hawai,pop.other,pop.multi,income_per_capita,prop_white,prop_black
538,Charles City,Amaretto,5217,631,85.3,21,3.3,23003,3.068703308,7496,0.695971185,0.084178228,6760,247,65,245,0,37,142,3.068703308,90.1814301,3.295090715
539,Charles City,Distilled Spirits,2872,130,85.3,21,3.3,23003,3.068703308,7496,0.383137673,0.017342583,6760,247,65,245,0,37,142,3.068703308,90.1814301,3.295090715
540,Charles City,Gin,17048,1506,85.3,21,3.3,23003,3.068703308,7496,2.274279616,0.20090715,6760,247,65,245,0,37,142,3.068703308,90.1814301,3.295090715
541,Charles City,Schnapps,64939,5131,85.3,21,3.3,23003,3.068703308,7496,8.663153682,0.684498399,6760,247,65,245,0,37,142,3.068703308,90.1814301,3.295090715
542,Grinnell,Misc,83768,4527,93.4,31.1,4.1,16878,1.852282704,9112,9.193151888,0.496817384,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
543,Grinnell,Whisky,395240,24638,93.4,31.1,4.1,16878,1.852282704,9112,43.37576822,2.703906936,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
544,Grinnell,Gin,31114,2351,93.4,31.1,4.1,16878,1.852282704,9112,3.414618086,0.258011414,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
545,Grinnell,Vodka,212289,19623,93.4,31.1,4.1,16878,1.852282704,9112,23.29773924,2.153533802,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
546,Grinnell,Rum,127350,9207,93.4,31.1,4.1,16878,1.852282704,9112,13.9760755,1.010425812,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
547,Grinnell,Brandy,23705,1710,93.4,31.1,4.1,16878,1.852282704,9112,2.601514486,0.187664618,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
548,Grinnell,Tequila,49932,3231,93.4,31.1,4.1,16878,1.852282704,9112,5.479806848,0.354587357,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
549,Grinnell,Amaretto,3703,387,93.4,31.1,4.1,16878,1.852282704,9112,0.406387182,0.042471466,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
550,Grinnell,Schnapps,33394,2402,93.4,31.1,4.1,16878,1.852282704,9112,3.664837577,0.263608428,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
551,Grinnell,Distilled Spirits,4850,238,93.4,31.1,4.1,16878,1.852282704,9112,0.532265145,0.026119403,8272,294,15,365,5,24,137,1.852282704,90.78138718,3.226514486
552,Washington,Rum,160095,11301,91.5,17.8,6.7,23673,3.212947883,7368,21.7284202,1.533794788,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
553,Washington,Whisky,480771,29987,91.5,17.8,6.7,23673,3.212947883,7368,65.2512215,4.069896851,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
554,Washington,Gin,25984,1975,91.5,17.8,6.7,23673,3.212947883,7368,3.52660152,0.268051031,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
555,Washington,Vodka,202383,17454,91.5,17.8,6.7,23673,3.212947883,7368,27.46783388,2.368892508,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
556,Washington,Misc,112227,6009,91.5,17.8,6.7,23673,3.212947883,7368,15.23167752,0.815553746,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
557,Washington,Brandy,27811,1759,91.5,17.8,6.7,23673,3.212947883,7368,3.774565689,0.238735071,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
558,Washington,Tequila,55468,3166,91.5,17.8,6.7,23673,3.212947883,7368,7.528230185,0.429695983,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
559,Washington,Amaretto,3976,440,91.5,17.8,6.7,23673,3.212947883,7368,0.539630836,0.059717698,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
560,Washington,Schnapps,61766,4778,91.5,17.8,6.7,23673,3.212947883,7368,8.3830076,0.648479913,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
561,Washington,Distilled Spirits,7211,673,91.5,17.8,6.7,23673,3.212947883,7368,0.97869164,0.091340934,6841,145,46,58,11,153,114,3.212947883,92.84744843,1.967969598
562,Fort Madison,Misc,99121,5190,92.3,11.8,8.2,28808,2.675085895,10769,9.204290092,0.481938899,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
563,Fort Madison,Whisky,410538,26416,92.3,11.8,8.2,28808,2.675085895,10769,38.12220262,2.452966849,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
564,Fort Madison,Vodka,223387,22018,92.3,11.8,8.2,28808,2.675085895,10769,20.74352308,2.044572384,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
565,Fort Madison,Brandy,42415,2584,92.3,11.8,8.2,28808,2.675085895,10769,3.938620113,0.239947999,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
566,Fort Madison,Distilled Spirits,4453,210,92.3,11.8,8.2,28808,2.675085895,10769,0.413501718,0.019500418,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
567,Fort Madison,Gin,19499,1810,92.3,11.8,8.2,28808,2.675085895,10769,1.810660228,0.16807503,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
568,Fort Madison,Rum,131282,9844,92.3,11.8,8.2,28808,2.675085895,10769,12.19073266,0.914105302,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
569,Fort Madison,Tequila,53254,2867,92.3,11.8,8.2,28808,2.675085895,10769,4.945120253,0.266227133,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
570,Fort Madison,Amaretto,2489,250,92.3,11.8,8.2,28808,2.675085895,10769,0.231126381,0.023214783,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
571,Fort Madison,Schnapps,64939,4898,92.3,11.8,8.2,28808,2.675085895,10769,6.030179218,0.454824032,10087,334,0,44,0,16,288,2.675085895,93.66700715,3.101495032
572,Algona,Misc,87003,5355,94.4,24.2,0.7,34392,6.257641921,5496,15.83024017,0.974344978,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
573,Algona,Whisky,408881,30645,94.4,24.2,0.7,34392,6.257641921,5496,74.39610626,5.575873362,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
574,Algona,Vodka,162468,15423,94.4,24.2,0.7,34392,6.257641921,5496,29.56113537,2.806222707,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
575,Algona,Brandy,23793,1961,94.4,24.2,0.7,34392,6.257641921,5496,4.329148472,0.356804949,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
576,Algona,Rum,150326,11255,94.4,24.2,0.7,34392,6.257641921,5496,27.35189229,2.047852984,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
577,Algona,Tequila,40632,2977,94.4,24.2,0.7,34392,6.257641921,5496,7.3930131,0.541666667,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
578,Algona,Distilled Spirits,7122,608,94.4,24.2,0.7,34392,6.257641921,5496,1.295851528,0.11062591,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
579,Algona,Gin,15826,1249,94.4,24.2,0.7,34392,6.257641921,5496,2.879548763,0.227256186,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
580,Algona,Amaretto,4269,486,94.4,24.2,0.7,34392,6.257641921,5496,0.776746725,0.088427948,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
581,Algona,Schnapps,48546,3812,94.4,24.2,0.7,34392,6.257641921,5496,8.832969432,0.693595342,5431,6,0,15,0,11,33,6.257641921,98.81732169,0.109170306
582,Johnston,Misc,107804,6936,96.6,56.7,3.8,58077,2.979682931,19491,5.530963009,0.355856549,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
583,Johnston,Whisky,441035,24496,96.6,56.7,3.8,58077,2.979682931,19491,22.62762301,1.256785183,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
584,Johnston,Rum,159502,11001,96.6,56.7,3.8,58077,2.979682931,19491,8.183366682,0.564414345,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
585,Johnston,Brandy,23027,1455,96.6,56.7,3.8,58077,2.979682931,19491,1.181417064,0.074649838,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
586,Johnston,Vodka,360300,29370,96.6,56.7,3.8,58077,2.979682931,19491,18.48545483,1.506849315,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
587,Johnston,Tequila,67081,4892,96.6,56.7,3.8,58077,2.979682931,19491,3.441639731,0.250987635,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
588,Johnston,Gin,41965,2800,96.6,56.7,3.8,58077,2.979682931,19491,2.153044995,0.143656046,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
589,Johnston,Amaretto,4992,439,96.6,56.7,3.8,58077,2.979682931,19491,0.256118208,0.022523216,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
590,Johnston,Schnapps,25719,1900,96.6,56.7,3.8,58077,2.979682931,19491,1.319532092,0.097480889,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
591,Johnston,Distilled Spirits,4831,214,96.6,56.7,3.8,58077,2.979682931,19491,0.247857986,0.010979426,17976,403,14,760,52,19,267,2.979682931,92.22718178,2.067620953
592,Atlantic,Tequila,53687,3635,88,21.1,1.9,25953,3.807099897,6817,7.875458413,0.533225759,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
593,Atlantic,Misc,101436,5471,88,21.1,1.9,25953,3.807099897,6817,14.87985918,0.802552442,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
594,Atlantic,Whisky,454152,30570,88,21.1,1.9,25953,3.807099897,6817,66.62050755,4.484377292,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
595,Atlantic,Rum,137736,10158,88,21.1,1.9,25953,3.807099897,6817,20.20478216,1.490098284,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
596,Atlantic,Vodka,186212,18284,88,21.1,1.9,25953,3.807099897,6817,27.31582808,2.682118234,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
597,Atlantic,Distilled Spirits,6561,310,88,21.1,1.9,25953,3.807099897,6817,0.962446824,0.045474549,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
598,Atlantic,Gin,21140,1892,88,21.1,1.9,25953,3.807099897,6817,3.101070852,0.277541441,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
599,Atlantic,Brandy,12981,1043,88,21.1,1.9,25953,3.807099897,6817,1.904210063,0.152999853,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
600,Atlantic,Amaretto,2578,262,88,21.1,1.9,25953,3.807099897,6817,0.378172217,0.038433328,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
601,Atlantic,Schnapps,36294,2876,88,21.1,1.9,25953,3.807099897,6817,5.324042834,0.42188646,6627,21,46,30,23,15,55,3.807099897,97.21285023,0.308053396
602,Carroll,Misc,153454,8660,91.9,25.1,1.6,31591,3.162262262,9990,15.36076076,0.866866867,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
603,Carroll,Whisky,868195,61692,91.9,25.1,1.6,31591,3.162262262,9990,86.90640641,6.175375375,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
604,Carroll,Brandy,26627,1937,91.9,25.1,1.6,31591,3.162262262,9990,2.665365365,0.193893894,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
605,Carroll,Rum,432194,30582,91.9,25.1,1.6,31591,3.162262262,9990,43.26266266,3.061261261,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
606,Carroll,Vodka,341719,30161,91.9,25.1,1.6,31591,3.162262262,9990,34.20610611,3.019119119,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
607,Carroll,Tequila,74491,4522,91.9,25.1,1.6,31591,3.162262262,9990,7.456556557,0.452652653,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
608,Carroll,Distilled Spirits,27100,3281,91.9,25.1,1.6,31591,3.162262262,9990,2.712712713,0.328428428,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
609,Carroll,Gin,28575,2285,91.9,25.1,1.6,31591,3.162262262,9990,2.86036036,0.228728729,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
610,Carroll,Amaretto,9582,1204,91.9,25.1,1.6,31591,3.162262262,9990,0.959159159,0.120520521,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
611,Carroll,Schnapps,77124,5684,91.9,25.1,1.6,31591,3.162262262,9990,7.72012012,0.568968969,9498,269,0,0,0,70,153,3.162262262,95.07507508,2.692692693
612,Sioux City,Misc,845599,47401,83.8,20.9,5.5,26599,0.321764692,82666,10.22910265,0.573403818,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
613,Sioux City,Amaretto,36187,3049,83.8,20.9,5.5,26599,0.321764692,82666,0.437749498,0.036883362,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
614,Sioux City,Whisky,3026140,184598,83.8,20.9,5.5,26599,0.321764692,82666,36.60682747,2.233058331,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
615,Sioux City,Rum,1246540,87511,83.8,20.9,5.5,26599,0.321764692,82666,15.07923451,1.058609344,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
616,Sioux City,Tequila,700217,38155,83.8,20.9,5.5,26599,0.321764692,82666,8.470435245,0.461556142,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
617,Sioux City,Vodka,1788655,149493,83.8,20.9,5.5,26599,0.321764692,82666,21.63713014,1.808397648,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
618,Sioux City,Distilled Spirits,39353,3244,83.8,20.9,5.5,26599,0.321764692,82666,0.476048194,0.039242252,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
619,Sioux City,Gin,203947,14723,83.8,20.9,5.5,26599,0.321764692,82666,2.467120703,0.178102243,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
620,Sioux City,Brandy,386661,20107,83.8,20.9,5.5,26599,0.321764692,82666,4.677388527,0.2432318,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
621,Sioux City,Schnapps,511272,33156,83.8,20.9,5.5,26599,0.321764692,82666,6.184791813,0.40108388,69363,3119,1373,2612,133,3370,2696,0.321764692,83.90753151,3.773014299
622,Denison,Misc,84709,4868,66.1,10.7,6.2,30187,3.625630555,8326,10.17403315,0.584674514,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
623,Denison,Tequila,72701,3682,66.1,10.7,6.2,30187,3.625630555,8326,8.731803988,0.442229162,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
624,Denison,Whisky,460831,33369,66.1,10.7,6.2,30187,3.625630555,8326,55.34842662,4.00780687,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
625,Denison,Brandy,30536,1929,66.1,10.7,6.2,30187,3.625630555,8326,3.667547442,0.231683882,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
626,Denison,Vodka,182684,17771,66.1,10.7,6.2,30187,3.625630555,8326,21.94138842,2.13439827,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
627,Denison,Rum,189255,13606,66.1,10.7,6.2,30187,3.625630555,8326,22.73060293,1.634158059,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
628,Denison,Schnapps,63509,4781,66.1,10.7,6.2,30187,3.625630555,8326,7.627792457,0.574225318,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
629,Denison,Distilled Spirits,11069,1272,66.1,10.7,6.2,30187,3.625630555,8326,1.329449916,0.152774442,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
630,Denison,Gin,17735,1528,66.1,10.7,6.2,30187,3.625630555,8326,2.130074466,0.183521499,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
631,Denison,Amaretto,4893,502,66.1,10.7,6.2,30187,3.625630555,8326,0.587677156,0.060293058,7556,244,42,31,0,270,183,3.625630555,90.75186164,2.930578909
632,Cherokee,Misc,57580,3829,86.6,17.6,3.6,26007,5.086446313,5113,11.26149032,0.748875416,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
633,Cherokee,Tequila,26964,1510,86.6,17.6,3.6,26007,5.086446313,5113,5.273616272,0.295325641,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
634,Cherokee,Whisky,290255,21623,86.6,17.6,3.6,26007,5.086446313,5113,56.76804225,4.229024056,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
635,Cherokee,Brandy,19053,1505,86.6,17.6,3.6,26007,5.086446313,5113,3.726383728,0.294347741,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
636,Cherokee,Rum,100444,6985,86.6,17.6,3.6,26007,5.086446313,5113,19.64482691,1.366125562,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
637,Cherokee,Distilled Spirits,7517,798,86.6,17.6,3.6,26007,5.086446313,5113,1.470174066,0.156072756,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
638,Cherokee,Gin,17069,1433,86.6,17.6,3.6,26007,5.086446313,5113,3.338353217,0.280265989,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
639,Cherokee,Vodka,112432,11275,86.6,17.6,3.6,26007,5.086446313,5113,21.98943869,2.205163309,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
640,Cherokee,Amaretto,1817,229,86.6,17.6,3.6,26007,5.086446313,5113,0.355368668,0.044787796,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
641,Cherokee,Schnapps,35763,2536,86.6,17.6,3.6,26007,5.086446313,5113,6.994523763,0.495990612,4944,64,36,29,0,15,25,5.086446313,96.69469978,1.251711324
642,Coralville,Misc,502356,26859,95.5,55.4,2.9,35773,1.781701365,20078,25.02022114,1.337732842,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
643,Coralville,Whisky,1812350,84017,95.5,55.4,2.9,35773,1.781701365,20078,90.26546469,4.184530332,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
644,Coralville,Brandy,180339,7515,95.5,55.4,2.9,35773,1.781701365,20078,8.98192051,0.374290268,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
645,Coralville,Rum,543617,37057,95.5,55.4,2.9,35773,1.781701365,20078,27.0752565,1.845651957,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
646,Coralville,Vodka,1290453,92663,95.5,55.4,2.9,35773,1.781701365,20078,64.27198924,4.615150911,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
647,Coralville,Schnapps,149585,9936,95.5,55.4,2.9,35773,1.781701365,20078,7.450194242,0.494870007,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
648,Coralville,Tequila,419865,23814,95.5,55.4,2.9,35773,1.781701365,20078,20.91169439,1.18607431,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
649,Coralville,Gin,213464,12520,95.5,55.4,2.9,35773,1.781701365,20078,10.63173623,0.623568084,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
650,Coralville,Amaretto,22690,1480,95.5,55.4,2.9,35773,1.781701365,20078,1.130092639,0.073712521,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
651,Coralville,Distilled Spirits,11553,543,95.5,55.4,2.9,35773,1.781701365,20078,0.575405917,0.027044526,15437,2270,9,1846,0,333,183,1.781701365,76.88514792,11.30590696
652,Oskaloosa,Misc,104526,6300,91.2,24.9,7.3,26210,2.271624198,11538,9.059282371,0.546021841,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
653,Oskaloosa,Vodka,265644,25400,91.2,24.9,7.3,26210,2.271624198,11538,23.02340094,2.20142139,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
654,Oskaloosa,Whisky,452791,27758,91.2,24.9,7.3,26210,2.271624198,11538,39.2434564,2.405789565,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
655,Oskaloosa,Distilled Spirits,13900,1267,91.2,24.9,7.3,26210,2.271624198,11538,1.204714855,0.109811059,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
656,Oskaloosa,Gin,24035,1985,91.2,24.9,7.3,26210,2.271624198,11538,2.083116658,0.172040215,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
657,Oskaloosa,Rum,162188,11737,91.2,24.9,7.3,26210,2.271624198,11538,14.05685561,1.017247357,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
658,Oskaloosa,Brandy,35986,2497,91.2,24.9,7.3,26210,2.271624198,11538,3.118911423,0.216415323,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
659,Oskaloosa,Tequila,59290,3939,91.2,24.9,7.3,26210,2.271624198,11538,5.138672214,0.341393656,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
660,Oskaloosa,Amaretto,7385,783,91.2,24.9,7.3,26210,2.271624198,11538,0.640058936,0.067862715,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
661,Oskaloosa,Schnapps,59708,4697,91.2,24.9,7.3,26210,2.271624198,11538,5.174900329,0.407089617,10904,227,8,224,0,70,105,2.271624198,94.50511354,1.96741203
662,Fairfield,Gin,21218,1556,95.5,38.1,8.9,19661,1.977569905,9942,2.134178234,0.156507745,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
663,Fairfield,Misc,71499,4118,95.5,38.1,8.9,19661,1.977569905,9942,7.191611346,0.414202374,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
664,Fairfield,Whisky,307302,17641,95.5,38.1,8.9,19661,1.977569905,9942,30.90947495,1.774391471,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
665,Fairfield,Rum,125181,9091,95.5,38.1,8.9,19661,1.977569905,9942,12.59112855,0.914403541,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
666,Fairfield,Brandy,17039,1102,95.5,38.1,8.9,19661,1.977569905,9942,1.713840274,0.110842889,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
667,Fairfield,Vodka,178949,16470,95.5,38.1,8.9,19661,1.977569905,9942,17.99929592,1.656608328,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
668,Fairfield,Schnapps,31685,2481,95.5,38.1,8.9,19661,1.977569905,9942,3.18698451,0.249547375,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
669,Fairfield,Tequila,45192,2406,95.5,38.1,8.9,19661,1.977569905,9942,4.545564273,0.242003621,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
670,Fairfield,Distilled Spirits,5203,234,95.5,38.1,8.9,19661,1.977569905,9942,0.523335345,0.023536512,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
671,Fairfield,Amaretto,3710,360,95.5,38.1,8.9,19661,1.977569905,9942,0.373164353,0.036210018,7565,997,0,633,0,257,490,1.977569905,76.09132971,10.02816335
672,Webster City,Misc,56268,3967,90.2,19.7,3.1,30928,3.952460064,7825,7.190798722,0.506964856,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
673,Webster City,Whisky,276170,20520,90.2,19.7,3.1,30928,3.952460064,7825,35.29329073,2.622364217,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
674,Webster City,Brandy,29862,1745,90.2,19.7,3.1,30928,3.952460064,7825,3.816230032,0.223003195,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
675,Webster City,Rum,93975,6889,90.2,19.7,3.1,30928,3.952460064,7825,12.00958466,0.880383387,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
676,Webster City,Vodka,143920,15565,90.2,19.7,3.1,30928,3.952460064,7825,18.39233227,1.98913738,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
677,Webster City,Schnapps,28597,2194,90.2,19.7,3.1,30928,3.952460064,7825,3.65456869,0.280383387,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
678,Webster City,Tequila,38052,2577,90.2,19.7,3.1,30928,3.952460064,7825,4.862875399,0.329329073,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
679,Webster City,Distilled Spirits,3115,164,90.2,19.7,3.1,30928,3.952460064,7825,0.398083067,0.020958466,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
680,Webster City,Gin,12540,1153,90.2,19.7,3.1,30928,3.952460064,7825,1.602555911,0.147348243,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
681,Webster City,Amaretto,2129,238,90.2,19.7,3.1,30928,3.952460064,7825,0.272076677,0.030415335,7155,46,0,342,0,269,13,3.952460064,91.43769968,0.587859425
682,Bettendorf,Misc,552423,29876,97.3,49.1,4.3,42397,1.209683862,35048,15.76189797,0.852430952,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
683,Bettendorf,Whisky,1550919,76875,97.3,49.1,4.3,42397,1.209683862,35048,44.25128395,2.193420452,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
684,Bettendorf,Tequila,433878,22050,97.3,49.1,4.3,42397,1.209683862,35048,12.37953664,0.629137183,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
685,Bettendorf,Vodka,1304133,99918,97.3,49.1,4.3,42397,1.209683862,35048,37.20991212,2.850890208,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
686,Bettendorf,Rum,588841,41913,97.3,49.1,4.3,42397,1.209683862,35048,16.80098722,1.19587423,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
687,Bettendorf,Brandy,69176,4090,97.3,49.1,4.3,42397,1.209683862,35048,1.973750285,0.116697101,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
688,Bettendorf,Schnapps,290953,19110,97.3,49.1,4.3,42397,1.209683862,35048,8.301557864,0.545252226,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
689,Bettendorf,Distilled Spirits,9208,437,97.3,49.1,4.3,42397,1.209683862,35048,0.262725405,0.012468614,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
690,Bettendorf,Gin,184589,12104,97.3,49.1,4.3,42397,1.209683862,35048,5.266748459,0.345354942,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
691,Bettendorf,Amaretto,22200,2181,97.3,49.1,4.3,42397,1.209683862,35048,0.633417028,0.062228943,31018,1196,118,1819,0,411,486,1.209683862,88.50148368,3.412462908
692,Le Mars,Misc,119371,6620,90.6,18.7,3.8,36924,3.757785467,9826,12.14848361,0.673722776,9066,87,44,69,42,320,198,3.757785467,92.26541828,0.885406066
693,Le Mars,Whisky,519089,35579,90.6,18.7,3.8,36924,3.757785467,9826,52.8281091,3.620903725,9066,87,44,69,42,320,198,3.757785467,92.26541828,0.885406066
694,Le Mars,Brandy,30911,2628,90.6,18.7,3.8,36924,3.757785467,9826,3.145837574,0.267453694,9066,87,44,69,42,320,198,3.757785467,92.26541828,0.885406066
